id,create_id_in_set,create_id_in_where
4023,61161747,94504727
4022,65326307,94504727
4021,61161747,94504727
4020,61161747,94504727
4019,81180526,94504727
4018,81180526,94504727
4017,15790741,94504727
4016,94746638,94504727
4015,94746638,94504727
4014,69232390,94504727
4013,61161747,94504727
4012,43497248,94504727
4011,43497248,94504727
4010,69232390,94504727
4009,65326307,94504727
4008,61161747,94504727
4007,61161747,94504727
4006,61161747,94504727
4005,94746638,94504727
4004,69232390,94504727
4003,15790741,94504727
4002,69232390,94504727
4001,15790741,94504727
4000,43497248,94504727
3999,43497248,94504727
3998,61161747,94504727
3997,65326307,94504727
3996,61161747,94504727
3995,15790741,94504727
3994,61161747,94504727
3993,69232390,94504727
3992,61161747,94504727
3991,61161747,94504727
3990,69232390,94504727
3989,43497248,94504727
3988,61161747,94504727
3987,15790741,94504727
3986,15790741,94504727
3985,15790741,94504727
3984,15790741,94504727
3983,43497248,94504727
3982,43497248,94504727
3981,61161747,94504727
3980,69232390,94504727
3979,61161747,94504727
3978,65326307,94504727
3977,94746638,94504727
3976,94746638,94504727
3975,94746638,94504727
3974,65326307,94504727
3973,61161747,94504727
3972,61161747,94504727
3971,15790741,94504727
3970,15790741,94504727
3969,15790741,94504727
3968,94746638,94504727
3967,94746638,94504727
3966,94746638,94504727
3965,43497248,94504727
3964,15790741,94504727
3963,43497248,94504727
3962,65326307,94504727
3961,65326307,94504727
3960,65326307,94504727
3959,94746638,94504727
3958,15790741,94504727
3957,15790741,94504727
3956,94746638,94504727
3955,65326307,94504727
3954,65326307,94504727
3953,81180526,94504727
3952,81180526,94504727
3951,69232390,94504727
3950,69232390,94504727
3949,94746638,94504727
3948,69232390,94504727
3947,15790741,94504727
3946,15790741,94504727
3945,43497248,94504727
3944,61161747,94504727
3943,61161747,94504727
3942,61161747,94504727
3941,15790741,94504727
3940,94746638,94504727
3939,43497248,94504727
3938,94746638,94504727
3937,94746638,94504727
3936,94746638,94504727
3935,43497248,94504727
3934,43497248,94504727
3933,65326307,94504727
3932,15790741,94504727
3931,78788616,94504727
3930,61161747,94504727
3929,61161747,94504727
3928,15790741,94504727
3927,15790741,94504727
3926,81180526,94504727
3925,81180526,94504727
3924,69232390,94504727
3923,15790741,94504727
3922,69232390,94504727
3921,43497248,94504727
3920,43497248,94504727
3919,69232390,94504727
3918,15790741,94504727
3917,94746638,94504727
3916,15790741,94504727
3915,94746638,94504727
3914,15790741,94504727
3913,69232390,94504727
3912,69232390,94504727
3911,69232390,94504727
3910,81180526,94504727
3909,43497248,94504727
3908,43497248,94504727
3907,69232390,94504727
3906,81180526,94504727
3905,15790741,94504727
3904,69232390,94504727
3903,43497248,94504727
3902,43497248,94504727
3901,69232390,94504727
3900,94746638,94504727
3899,69232390,94504727
3898,15790741,94504727
3897,15790741,94504727
3896,69232390,94504727
3895,69232390,94504727
3894,15790741,94504727
3893,94746638,94504727
3892,69232390,94504727
3891,69232390,94504727
3890,69232390,94504727
3889,69232390,94504727
3888,65326307,94504727
3887,15790741,94504727
3886,15790741,94504727
3885,15790741,94504727
3884,94746638,94504727
3883,69232390,94504727
3882,69232390,94504727
3881,94746638,94504727
3880,15790741,94504727
3879,15790741,94504727
3878,15790741,94504727
3877,78788616,94504727
3876,15790741,94504727
3875,94746638,94504727
3874,15790741,94504727
3873,15790741,94504727
3872,81180526,94504727
3871,81180526,94504727
3870,69232390,94504727
3869,69232390,94504727
3868,99460443,94504727
3867,78788616,94504727
3866,15790741,94504727
3865,94746638,94504727
3864,99460443,94504727
3863,99460443,94504727
3862,81180526,94504727
3861,81180526,94504727
3860,15790741,94504727
3859,78788616,94504727
3858,69232390,94504727
3857,78788616,94504727
3856,81180526,94504727
3855,81180526,94504727
3854,69232390,94504727
3853,15790741,94504727
3852,15790741,94504727
3851,15790741,94504727
3850,15790741,94504727
3849,15790741,94504727
3848,94746638,94504727
3847,15790741,94504727
3846,81180526,94504727
3845,15790741,94504727
3844,81180526,94504727
3843,94746638,94504727
3842,13685131,94504727
3841,99460443,94504727
3840,99460443,94504727
3839,99460443,94504727
3838,15790741,94504727
3837,94746638,94504727
3836,15790741,94504727
3835,99460443,94504727
3834,94746638,94504727
3833,99460443,94504727
3832,78788616,94504727
3831,15790741,94504727
3830,13685131,94504727
3829,99460443,94504727
3828,65326307,94504727
3827,13685131,94504727
3826,99460443,94504727
3825,69232390,94504727
3824,15790741,94504727
3823,69232390,94504727
3822,69232390,94504727
3821,65326307,94504727
3820,99460443,94504727
3819,15790741,94504727
3818,69232390,94504727
3817,15790741,94504727
3816,99460443,94504727
3815,69232390,94504727
3814,94746638,94504727
3813,81180526,94504727
3812,13685131,94504727
3811,78788616,94504727
3810,94746638,94504727
3809,94746638,94504727
3808,13685131,94504727
3807,99460443,94504727
3806,13685131,94504727
3805,13685131,94504727
3804,15790741,94504727
3803,94746638,94504727
3802,15790741,94504727
3801,78788616,94504727
3800,69232390,94504727
3799,69232390,94504727
3798,69232390,94504727
3797,15790741,94504727
3796,13685131,94504727
3795,94746638,94504727
3794,65326307,94504727
3793,94746638,94504727
3792,94746638,94504727
3791,15790741,94504727
3790,15790741,94504727
3789,13685131,94504727
3788,94746638,94504727
3787,94746638,94504727
3786,13685131,94504727
3785,81180526,94504727
3784,81180526,94504727
3783,13685131,94504727
3782,15790741,94504727
3781,99460443,94504727
3780,15790741,94504727
3779,69232390,94504727
3778,13685131,94504727
3777,99460443,94504727
3776,94746638,94504727
3775,99460443,94504727
3774,78788616,94504727
3773,15790741,94504727
3772,13685131,94504727
3771,13685131,94504727
3770,94746638,94504727
3769,78788616,94504727
3768,99460443,94504727
3767,99460443,94504727
3766,99460443,94504727
3765,81180526,94504727
3764,13685131,94504727
3763,15790741,94504727
3762,15790741,94504727
3761,69232390,94504727
3760,65326307,94504727
3759,65326307,94504727
3758,13685131,94504727
3757,15790741,94504727
3756,15790741,94504727
3755,15790741,94504727
3754,99460443,94504727
3753,99460443,94504727
3752,15790741,94504727
3751,15790741,94504727
3750,99460443,94504727
3749,13685131,94504727
3748,99460443,94504727
3747,99460443,94504727
3746,15790741,94504727
3745,69232390,94504727
3744,15790741,94504727
3743,15790741,94504727
3742,99460443,94504727
3741,99460443,94504727
3740,78788616,94504727
3739,15790741,94504727
3738,65326307,94504727
3737,13685131,94504727
3736,65326307,94504727
3735,69232390,94504727
3734,99460443,94504727
3733,99460443,94504727
3732,99460443,94504727
3731,69232390,94504727
3730,94746638,94504727
3729,15790741,94504727
3728,13685131,94504727
3727,15790741,94504727
3726,13685131,94504727
3725,69232390,94504727
3724,13685131,94504727
3723,69232390,94504727
3722,78788616,94504727
3721,99460443,94504727
3720,99460443,94504727
3719,99460443,94504727
3718,69232390,94504727
3717,15790741,94504727
3716,15790741,94504727
3715,15790741,94504727
3714,13685131,94504727
3713,13685131,94504727
3712,94746638,94504727
3711,15790741,94504727
3710,94746638,94504727
3709,15790741,94504727
3708,65326307,94504727
3707,69232390,94504727
3706,69232390,94504727
3705,13685131,94504727
3704,99460443,94504727
3703,69232390,94504727
3702,15790741,94504727
3701,13685131,94504727
3700,99460443,94504727
3699,99460443,94504727
3698,99460443,94504727
3697,78788616,94504727
3696,13685131,94504727
3695,13685131,94504727
3694,13685131,94504727
3693,13685131,94504727
3692,13685131,94504727
3691,94746638,94504727
3690,94746638,94504727
3689,94746638,94504727
3688,94746638,94504727
3687,78788616,94504727
3686,69232390,94504727
3685,81180526,94504727
3684,94746638,94504727
3683,69232390,94504727
3682,15790741,94504727
3681,15790741,94504727
3680,13685131,94504727
3679,69232390,94504727
3678,13685131,94504727
3677,13685131,94504727
3676,78788616,94504727
3675,15790741,94504727
3674,81180526,94504727
3673,81180526,94504727
3672,13685131,94504727
3671,69232390,94504727
3670,69232390,94504727
3669,69232390,94504727
3668,99460443,94504727
3667,99460443,94504727
3666,99460443,94504727
3665,15790741,94504727
3664,99460443,94504727
3663,15790741,94504727
3662,69232390,94504727
3661,94746638,94504727
3660,78788616,94504727
3659,99460443,94504727
3658,99460443,94504727
3657,99460443,94504727
3656,13685131,94504727
3655,81180526,94504727
3654,81180526,94504727
3653,99460443,94504727
3652,15790741,94504727
3651,15790741,94504727
3650,15790741,94504727
3649,15790741,94504727
3648,13685131,94504727
3647,78788616,94504727
3646,99460443,94504727
3645,15790741,94504727
3644,94746638,94504727
3643,15790741,94504727
3642,15790741,94504727
3641,94746638,94504727
3640,15790741,94504727
3639,99460443,94504727
3638,69232390,94504727
3637,69232390,94504727
3636,99460443,94504727
3635,94746638,94504727
3634,94746638,94504727
3633,13685131,94504727
3632,13685131,94504727
3631,13685131,94504727
3630,15790741,94504727
3629,13685131,94504727
3628,15790741,94504727
3627,99460443,94504727
3626,99460443,94504727
3625,94746638,94504727
3624,94746638,94504727
3623,15790741,94504727
3622,13685131,94504727
3621,13685131,94504727
3620,69232390,94504727
3619,94746638,94504727
3618,15790741,94504727
3617,15790741,94504727
3616,99460443,94504727
3615,94746638,94504727
3614,65326307,94504727
3613,13685131,94504727
3612,94746638,94504727
3611,13685131,94504727
3610,94746638,94504727
3609,69232390,94504727
3608,94746638,94504727
3607,69232390,94504727
3606,94746638,94504727
3605,94746638,94504727
3604,15790741,94504727
3603,15790741,94504727
3602,13685131,94504727
3601,99460443,94504727
3600,94746638,94504727
3599,94746638,94504727
3598,15790741,94504727
3597,13685131,94504727
3596,94746638,94504727
3595,94746638,94504727
3594,99460443,94504727
3593,94746638,94504727
3592,94746638,94504727
3591,15790741,94504727
3590,94746638,94504727
3589,69232390,94504727
3588,94746638,94504727
3587,94746638,94504727
3586,94746638,94504727
3585,94746638,94504727
3584,65326307,94504727
3583,13685131,94504727
3582,69232390,94504727
3581,13685131,94504727
3580,13685131,94504727
3579,69232390,94504727
3578,81180526,94504727
3577,81180526,94504727
3576,15790741,94504727
3575,78788616,94504727
3574,78788616,94504727
3573,78788616,94504727
3572,78788616,94504727
3571,15790741,94504727
3570,15790741,94504727
3569,15790741,94504727
3568,69232390,94504727
3567,99460443,94504727
3566,99460443,94504727
3565,13685131,94504727
3564,13685131,94504727
3563,78788616,94504727
3562,78788616,94504727
3561,78788616,94504727
3560,15790741,94504727
3559,69232390,94504727
3558,15790741,94504727
3557,69232390,94504727
3556,94746638,94504727
3555,94746638,94504727
3554,94746638,94504727
3553,94746638,94504727
3552,81180526,94504727
3551,13685131,94504727
3550,69232390,94504727
3549,13685131,94504727
3548,99460443,94504727
3547,99460443,94504727
3546,15790741,94504727
3545,15790741,94504727
3544,13685131,94504727
3543,15790741,94504727
3542,69232390,94504727
3541,13685131,94504727
3540,99460443,94504727
3539,15790741,94504727
3538,15790741,94504727
3537,13685131,94504727
3536,65326307,94504727
3535,4490687,94504727
3534,69232390,94504727
3533,99460443,94504727
3532,99460443,94504727
3531,99460443,94504727
3530,99460443,94504727
3529,15790741,94504727
3528,4490687,94504727
3527,4490687,94504727
3526,15790741,94504727
3525,15790741,94504727
3524,13685131,94504727
3523,13685131,94504727
3522,13685131,94504727
3521,13685131,94504727
3520,94746638,94504727
3519,94746638,94504727
3518,94746638,94504727
3517,69232390,94504727
3516,69232390,94504727
3515,99460443,94504727
3514,13685131,94504727
3513,15790741,94504727
3512,99460443,94504727
3511,69232390,94504727
3510,13685131,94504727
3509,15790741,94504727
3508,69232390,94504727
3507,15790741,94504727
3506,15790741,94504727
3505,15790741,94504727
3504,94746638,94504727
3503,69232390,94504727
3502,69232390,94504727
3501,94746638,94504727
3500,13685131,94504727
3499,15790741,94504727
3498,78788616,94504727
3497,4490687,94504727
3496,13685131,94504727
3495,4490687,94504727
3494,78788616,94504727
3493,4490687,94504727
3492,15790741,94504727
3491,78788616,94504727
3490,4490687,94504727
3489,4490687,94504727
3488,4490687,94504727
3487,4490687,94504727
3486,4490687,94504727
3485,4490687,94504727
3484,4490687,94504727
3483,94746638,94504727
3482,4490687,94504727
3481,15790741,94504727
3480,94746638,94504727
3479,15790741,94504727
3478,81180526,94504727
3477,99460443,94504727
3476,99460443,94504727
3475,99460443,94504727
3474,94746638,94504727
3473,99460443,94504727
3472,69232390,94504727
3471,94746638,94504727
3470,47633369,94504727
3469,13685131,94504727
3468,47633369,94504727
3467,13685131,94504727
3466,69232390,94504727
3465,47633369,94504727
3464,69232390,94504727
3463,69232390,94504727
3462,94746638,94504727
3461,94746638,94504727
3460,13685131,94504727
3459,15790741,94504727
3458,15790741,94504727
3457,13685131,94504727
3456,13685131,94504727
3455,94746638,94504727
3454,43614500,94504727
3453,99460443,94504727
3452,94746638,94504727
3451,15790741,94504727
3450,15790741,94504727
3449,81180526,94504727
3448,81180526,94504727
3447,94746638,94504727
3446,69232390,94504727
3445,69232390,94504727
3444,94746638,94504727
3443,69232390,94504727
3442,94746638,94504727
3441,99460443,94504727
3440,99460443,94504727
3439,69232390,94504727
3438,15790741,94504727
3437,15790741,94504727
3436,13685131,94504727
3435,13685131,94504727
3434,94746638,94504727
3433,78788616,94504727
3432,78788616,94504727
3431,78788616,94504727
3430,78788616,94504727
3429,78788616,94504727
3428,78788616,94504727
3427,69232390,94504727
3426,69232390,94504727
3425,69232390,94504727
3424,4490687,94504727
3423,4490687,94504727
3422,4490687,94504727
3410,4490687,94504727
3404,43614500,94504727
3403,69232390,94504727
3402,4490687,94504727
3401,13685131,94504727
3400,13685131,94504727
3399,4490687,94504727
3398,81180526,94504727
3397,69232390,94504727
3396,4490687,94504727
3395,13685131,94504727
3394,13685131,94504727
3393,4490687,94504727
3392,4490687,94504727
3391,4490687,94504727
3390,4490687,94504727
3389,81180526,94504727
3388,13685131,94504727
3387,99460443,94504727
3386,13685131,94504727
3385,99460443,94504727
3384,81180526,94504727
3383,69232390,94504727
3382,69232390,94504727
3381,94746638,94504727
3380,15790741,94504727
3379,15790741,94504727
3378,99460443,94504727
3377,94746638,94504727
3376,78788616,94504727
3375,13685131,94504727
3374,78788616,94504727
3373,15790741,94504727
3372,13685131,94504727
3371,15790741,94504727
3370,13685131,94504727
3369,15790741,94504727
3368,15790741,94504727
3367,15790741,94504727
3366,99460443,94504727
3365,15790741,94504727
3364,69232390,94504727
3363,15790741,94504727
3362,69232390,94504727
3361,69232390,94504727
3360,94746638,94504727
3359,99460443,94504727
3358,4490687,94504727
3357,99460443,94504727
3356,65326307,94504727
3355,69232390,94504727
3354,13685131,94504727
3353,81180526,94504727
3352,81180526,94504727
3351,99460443,94504727
3350,69232390,94504727
3349,81180526,94504727
3348,81180526,94504727
3347,4490687,94504727
3346,4490687,94504727
3345,4490687,94504727
3344,4490687,94504727
3343,15790741,94504727
3342,15790741,94504727
3341,94746638,94504727
3340,4490687,94504727
3339,99460443,94504727
3338,99460443,94504727
3337,65326307,94504727
3336,15790741,94504727
3335,15790741,94504727
3334,4490687,94504727
3333,94746638,94504727
3332,78788616,94504727
3331,94746638,94504727
3330,4490687,94504727
3329,4490687,94504727
3328,15790741,94504727
3327,13685131,94504727
3326,13685131,94504727
3325,4490687,94504727
3324,4490687,94504727
3323,4490687,94504727
3322,69232390,94504727
3321,69232390,94504727
3320,4490687,94504727
3319,13685131,94504727
3318,4490687,94504727
3317,69232390,94504727
3316,47633369,94504727
3315,15790741,94504727
3314,15790741,94504727
3313,13685131,94504727
3312,4490687,94504727
3311,13685131,94504727
3310,81180526,94504727
3309,69232390,94504727
3308,15790741,94504727
3307,69232390,94504727
3306,81180526,94504727
3305,99460443,94504727
3304,81180526,94504727
3303,99460443,94504727
3302,65326307,94504727
3301,99460443,94504727
3300,13685131,94504727
3299,94746638,94504727
3298,4490687,94504727
3297,4490687,94504727
3296,94746638,94504727
3295,4490687,94504727
3294,4490687,94504727
3293,4490687,94504727
3292,4490687,94504727
3291,4490687,94504727
3290,4490687,94504727
3289,78788616,94504727
3288,78788616,94504727
3287,4490687,94504727
3286,69232390,94504727
3285,69232390,94504727
3284,4490687,94504727
3283,13685131,94504727
3282,99460443,94504727
3281,99460443,94504727
3280,15790741,94504727
3279,15790741,94504727
3278,15790741,94504727
3277,15790741,94504727
3276,4490687,94504727
3275,4490687,94504727
3274,4490687,94504727
3273,4490687,94504727
3272,4490687,94504727
3271,4490687,94504727
3270,94746638,94504727
3269,15790741,94504727
3261,94746638,94504727
3260,13685131,94504727
3259,13685131,94504727
3258,13685131,94504727
3257,94746638,94504727
3255,94746638,94504727
3254,69232390,94504727
3253,15790741,94504727
3252,69232390,94504727
3251,99460443,94504727
3250,99460443,94504727
3249,15790741,94504727
3248,15790741,94504727
3247,94746638,94504727
3246,13685131,94504727
3245,13685131,94504727
3243,69232390,94504727
3242,94746638,94504727
3241,94746638,94504727
3240,94746638,94504727
3238,13685131,94504727
3237,69232390,94504727
3236,13685131,94504727
3235,13685131,94504727
3234,13685131,94504727
3233,99460443,94504727
3232,99460443,94504727
3230,69232390,94504727
3229,99460443,94504727
3228,69232390,94504727
3227,13685131,94504727
3226,13685131,94504727
3225,99460443,94504727
3224,81180526,94504727
3223,78788616,94504727
3222,99460443,94504727
3221,99460443,94504727
3220,99460443,94504727
3219,78788616,94504727
3218,78788616,94504727
3217,13685131,94504727
3216,94746638,94504727
3215,99460443,94504727
3214,99460443,94504727
3213,99460443,94504727
3212,13685131,94504727
3211,99460443,94504727
3210,94746638,94504727
3209,81180526,94504727
3208,47633369,94504727
3207,47633369,94504727
3206,99460443,94504727
3205,99460443,94504727
3204,13685131,94504727
3203,78788616,94504727
3202,13685131,94504727
3201,13685131,94504727
3200,94746638,94504727
3199,47633369,94504727
3198,94746638,94504727
3197,78788616,94504727
3196,99460443,94504727
3195,69232390,94504727
3194,99460443,94504727
3193,69232390,94504727
3192,69232390,94504727
3191,13685131,94504727
3190,13685131,94504727
3189,15790741,94504727
3188,99460443,94504727
3187,13685131,94504727
3186,13685131,94504727
3185,13685131,94504727
3184,94746638,94504727
3183,94746638,94504727
3182,94746638,94504727
3181,47633369,94504727
3180,99460443,94504727
3179,99460443,94504727
3178,69232390,94504727
3177,69232390,94504727
3176,69232390,94504727
3175,69232390,94504727
3174,69232390,94504727
3173,65326307,94504727
3172,47633369,94504727
3171,13685131,94504727
3170,69232390,94504727
3169,94746638,94504727
3168,13685131,94504727
3167,94746638,94504727
3166,99460443,94504727
3165,94746638,94504727
3164,94746638,94504727
3163,13685131,94504727
3162,81180526,94504727
3161,81180526,94504727
3160,99460443,94504727
3159,99460443,94504727
3158,81180526,94504727
3157,65326307,94504727
3156,94746638,94504727
3155,13685131,94504727
3154,13685131,94504727
3153,99460443,94504727
3152,94746638,94504727
3151,47633369,94504727
3150,13685131,94504727
3149,13685131,94504727
3148,99460443,94504727
3147,94746638,94504727
3146,69232390,94504727
3145,69232390,94504727
3144,69232390,94504727
3143,13685131,94504727
3142,13685131,94504727
3141,81180526,94504727
3140,99460443,94504727
3139,13685131,94504727
3138,94746638,94504727
3137,13685131,94504727
3136,13685131,94504727
3135,47633369,94504727
3134,94746638,94504727
3133,65326307,94504727
3132,94746638,94504727
3131,94746638,94504727
3130,99460443,94504727
3129,99460443,94504727
3128,81180526,94504727
3127,81180526,94504727
3126,13685131,94504727
3125,94746638,94504727
3124,13685131,94504727
3123,65326307,94504727
3122,13685131,94504727
3121,65326307,94504727
3120,65326307,94504727
3119,94746638,94504727
3118,69232390,94504727
3117,94746638,94504727
3116,94746638,94504727
3115,13685131,94504727
3114,13685131,94504727
3113,99460443,94504727
3112,94746638,94504727
3111,81180526,94504727
3110,81180526,94504727
3109,13685131,94504727
3108,13685131,94504727
3107,13685131,94504727
3106,47633369,94504727
3105,94746638,94504727
3104,94746638,94504727
3103,47633369,94504727
3102,13685131,94504727
3101,47633369,94504727
3100,13685131,94504727
3099,99460443,94504727
3098,99460443,94504727
3097,94746638,94504727
3096,69232390,94504727
3095,94746638,94504727
3094,13685131,94504727
3093,13685131,94504727
3092,81180526,94504727
3091,81180526,94504727
3090,81180526,94504727
3089,78788616,94504727
3088,13685131,94504727
3087,69232390,94504727
3086,47633369,94504727
3085,13685131,94504727
3084,94746638,94504727
3083,94746638,94504727
3082,94746638,94504727
3081,69232390,94504727
3080,69232390,94504727
3079,13685131,94504727
3078,13685131,94504727
3077,81180526,94504727
3076,81180526,94504727
3075,94746638,94504727
3074,47633369,94504727
3073,99460443,94504727
3072,78788616,94504727
3071,43614500,94504727
3070,43614500,94504727
3069,99460443,94504727
3068,47633369,94504727
3067,94746638,94504727
3066,13685131,94504727
3065,69232390,94504727
3064,13685131,94504727
3063,13685131,94504727
3062,13685131,94504727
3061,65326307,94504727
3060,65326307,94504727
3059,65326307,94504727
3058,69232390,94504727
3057,94746638,94504727
3056,94746638,94504727
3055,69232390,94504727
3054,99460443,94504727
3053,69232390,94504727
3052,13685131,94504727
3051,94746638,94504727
3050,94746638,94504727
3049,99460443,94504727
3048,69232390,94504727
3047,78788616,94504727
3046,99460443,94504727
3045,65326307,94504727
3044,13685131,94504727
3043,13685131,94504727
3042,94746638,94504727
3041,94746638,94504727
3040,69232390,94504727
3039,69232390,94504727
3038,99460443,94504727
3037,94746638,94504727
3036,13685131,94504727
3035,94746638,94504727
3034,69232390,94504727
3033,13685131,94504727
3032,78788616,94504727
3031,78788616,94504727
3030,99460443,94504727
3029,99460443,94504727
3028,94746638,94504727
3027,69232390,94504727
3026,69232390,94504727
3025,69232390,94504727
3024,13685131,94504727
3023,94746638,94504727
3022,69232390,94504727
3021,69232390,94504727
3020,47633369,94504727
3019,69232390,94504727
3018,13685131,94504727
3017,13685131,94504727
3016,65326307,94504727
3015,65326307,94504727
3014,69232390,94504727
3013,13685131,94504727
3012,99460443,94504727
3011,99460443,94504727
3010,69232390,94504727
3009,65326307,94504727
3008,13685131,94504727
3007,78788616,94504727
3006,78788616,94504727
3005,81180526,94504727
3004,94746638,94504727
3003,99460443,94504727
3002,94746638,94504727
3001,15790741,94504727
3000,15790741,94504727
2999,69232390,94504727
2998,94746638,94504727
2997,43614500,94504727
2996,94746638,94504727
2995,13685131,94504727
2994,47633369,94504727
2993,69232390,94504727
2992,13685131,94504727
2991,69232390,94504727
2990,69232390,94504727
2989,78788616,94504727
2988,13685131,94504727
2987,69232390,94504727
2986,15790741,94504727
2985,15790741,94504727
2984,47633369,94504727
2983,69232390,94504727
2982,43614500,94504727
2981,43614500,94504727
2980,43614500,94504727
2979,43614500,94504727
2978,43614500,94504727
2977,43614500,94504727
2976,43614500,94504727
2975,43614500,94504727
2974,69232390,94504727
2973,13685131,94504727
2972,15790741,94504727
2971,47633369,94504727
2970,47633369,94504727
2969,13685131,94504727
2968,69232390,94504727
2967,13685131,94504727
2966,78788616,94504727
2965,13685131,94504727
2964,99460443,94504727
2963,99460443,94504727
2962,15790741,94504727
2961,15790741,94504727
2960,69232390,94504727
2959,69232390,94504727
2958,81180526,94504727
2957,81180526,94504727
2956,13685131,94504727
2955,13685131,94504727
2954,69232390,94504727
2953,78788616,94504727
2952,15790741,94504727
2951,13685131,94504727
2950,47633369,94504727
2949,13685131,94504727
2948,99460443,94504727
2947,99460443,94504727
2946,65326307,94504727
2945,13685131,94504727
2944,65326307,94504727
2943,94746638,94504727
2942,69232390,94504727
2941,69232390,94504727
2940,94746638,94504727
2939,15790741,94504727
2938,78788616,94504727
2937,13685131,94504727
2936,99460443,94504727
2935,99460443,94504727
2934,69232390,94504727
2933,13685131,94504727
2932,13685131,94504727
2931,13685131,94504727
2930,13685131,94504727
2929,13685131,94504727
2928,13685131,94504727
2927,69232390,94504727
2926,78788616,94504727
2925,69232390,94504727
2924,43614500,94504727
2923,43614500,94504727
2922,99460443,94504727
2921,13685131,94504727
2920,13685131,94504727
2919,94746638,94504727
2918,47633369,94504727
2917,69232390,94504727
2916,13685131,94504727
2915,94746638,94504727
2914,94746638,94504727
2913,99460443,94504727
2912,78788616,94504727
2911,94746638,94504727
2910,47633369,94504727
2909,13685131,94504727
2908,13685131,94504727
2907,78788616,94504727
2906,13685131,94504727
2905,99460443,94504727
2904,99460443,94504727
2903,47633369,94504727
2902,47633369,94504727
2901,13685131,94504727
2900,13685131,94504727
2899,65326307,94504727
2898,13685131,94504727
2897,13685131,94504727
2896,94746638,94504727
2895,81180526,94504727
2894,81180526,94504727
2893,99460443,94504727
2892,65326307,94504727
2891,47633369,94504727
2890,69232390,94504727
2889,65326307,94504727
2888,65326307,94504727
2887,65326307,94504727
2886,69232390,94504727
2885,69232390,94504727
2884,99460443,94504727
2883,94746638,94504727
2882,13685131,94504727
2881,65326307,94504727
2880,15790741,94504727
2879,13685131,94504727
2878,99460443,94504727
2877,69232390,94504727
2876,94746638,94504727
2875,99460443,94504727
2874,99460443,94504727
2873,13685131,94504727
2872,69232390,94504727
2871,69232390,94504727
2870,13685131,94504727
2869,13685131,94504727
2868,15790741,94504727
2867,47633369,94504727
2866,99460443,94504727
2865,69232390,94504727
2864,43614500,94504727
2863,47633369,94504727
2862,94746638,94504727
2861,94746638,94504727
2860,94746638,94504727
2859,94746638,94504727
2858,69232390,94504727
2857,47633369,94504727
2856,65326307,94504727
2855,13685131,94504727
2854,65326307,94504727
2853,13685131,94504727
2852,94746638,94504727
2851,99460443,94504727
2850,15790741,94504727
2849,65326307,94504727
2848,99460443,94504727
2847,69232390,94504727
2846,81180526,94504727
2845,43614500,94504727
2844,43614500,94504727
2843,43614500,94504727
2842,99460443,94504727
2841,13685131,94504727
2840,47633369,94504727
2839,13685131,94504727
2838,15790741,94504727
2837,47633369,94504727
2836,94746638,94504727
2835,15790741,94504727
2834,69232390,94504727
2833,69232390,94504727
2832,15790741,94504727
2831,99460443,94504727
2830,13685131,94504727
2829,47633369,94504727
2828,65326307,94504727
2827,69232390,94504727
2826,13685131,94504727
2825,94746638,94504727
2824,94746638,94504727
2823,15790741,94504727
2822,99460443,94504727
2821,69232390,94504727
2820,81180526,94504727
2819,81180526,94504727
2818,13685131,94504727
2817,13685131,94504727
2816,69232390,94504727
2815,43614500,94504727
2814,94746638,94504727
2813,99460443,94504727
2812,94746638,94504727
2811,94746638,94504727
2810,69232390,94504727
2809,13685131,94504727
2808,15790741,94504727
2807,69232390,94504727
2806,47633369,94504727
2805,81180526,94504727
2804,15790741,94504727
2803,81180526,94504727
2802,81180526,94504727
2801,99460443,94504727
2800,15790741,94504727
2799,13685131,94504727
2798,69232390,94504727
2797,13685131,94504727
2796,13685131,94504727
2795,99460443,94504727
2794,99460443,94504727
2793,81180526,94504727
2792,81180526,94504727
2791,94746638,94504727
2790,43614500,94504727
2789,43614500,94504727
2788,69232390,94504727
2787,69232390,94504727
2786,99460443,94504727
2785,99460443,94504727
2784,94746638,94504727
2783,65326307,94504727
2782,13685131,94504727
2781,15790741,94504727
2780,81180526,94504727
2779,81180526,94504727
2778,81180526,94504727
2777,13685131,94504727
2776,69232390,94504727
2775,69232390,94504727
2774,81180526,94504727
2773,81180526,94504727
2772,13685131,94504727
2771,65326307,94504727
2770,13685131,94504727
2769,43614500,94504727
2768,43614500,94504727
2767,99460443,94504727
2766,99460443,94504727
2765,81180526,94504727
2764,13685131,94504727
2763,99460443,94504727
2762,94746638,94504727
2761,43614500,94504727
2760,81180526,94504727
2759,99460443,94504727
2758,81180526,94504727
2757,13685131,94504727
2756,99460443,94504727
2755,15790741,94504727
2754,13685131,94504727
2753,65326307,94504727
2752,81180526,94504727
2751,81180526,94504727
2750,13685131,94504727
2749,15790741,94504727
2748,15790741,94504727
2747,43614500,94504727
2746,15790741,94504727
2745,13685131,94504727
2744,43614500,94504727
2743,43614500,94504727
2742,15790741,94504727
2741,69232390,94504727
2740,69232390,94504727
2739,65326307,94504727
2738,65326307,94504727
2737,99460443,94504727
2736,99460443,94504727
2735,13685131,94504727
2733,69232390,94504727
2732,43614500,94504727
2730,99460443,94504727
2729,99460443,94504727
2728,15790741,94504727
2727,15790741,94504727
2726,43614500,94504727
2725,43614500,94504727
2724,15790741,94504727
